amount,total_amount_last_24h,txn_count_last_24h,is_new_device,is_odd_hour,channel,transaction_type,country,fraud_probability,is_fraud
8360.95,249840.96,14,0,0,CARD,WITHDRAWAL,IN,0.08804821537146384,0
11812.18,258201.91000000003,15,0,0,CARD,DEPOSIT,IN,0.1003640146442071,0
19804.1,270014.09,16,0,0,CARD,DEPOSIT,US,0.11064794461242669,0
7129.17,289818.19,17,0,0,UPI,DEPOSIT,IN,0.09447820740158885,0
20440.97,296947.36,18,0,0,UPI,DEPOSIT,IN,0.13336875356842207,1
5749.76,317388.32999999996,19,1,0,CARD,TRANSFER,IN,0.14488942295690138,0
9147.25,323138.08999999997,20,0,0,CARD,DEPOSIT,IN,0.09630702921564098,0
23575.65,332285.33999999997,21,0,0,CARD,TRANSFER,IN,0.13536174407882712,0
10614.62,355860.99,22,0,0,CARD,DEPOSIT,IN,0.11270536465997091,0
8385.24,366475.61,23,1,0,CARD,TRANSFER,US,0.1427399011011836,1
20937.66,374860.85,24,0,0,CARD,WITHDRAWAL,IN,0.1327184990077698,0
22375.08,372242.0899999999,24,0,0,CARD,TRANSFER,IN,0.13594042941014844,0
10949.6,0.0,0,1,0,UPI,WITHDRAWAL,IN,0.09653280340749171,0
7903.63,10949.6,1,1,0,UPI,WITHDRAWAL,IN,0.07056691695331024,0
9593.54,18853.23,2,0,0,UPI,DEPOSIT,SG,0.057031981965220704,0
7953.16,28446.77,3,0,0,UPI,DEPOSIT,IN,0.030168041981016868,0
12474.65,36399.93,4,0,0,UPI,TRANSFER,IN,0.05317093528395432,0
6679.03,48874.58,5,0,0,UPI,TRANSFER,US,0.040766953072585634,0
7785.65,55553.61,6,0,0,CARD,WITHDRAWAL,IN,0.03890298255239543,0
11485.99,63339.26,7,0,1,UPI,WITHDRAWAL,IN,0.06744073666912118,0
8066.24,74825.25,8,0,1,UPI,WITHDRAWAL,IN,0.059199403589377225,0
10822.99,82891.49,9,0,1,UPI,TRANSFER,IN,0.12376526163344534,0
8890.5,93714.48,10,1,1,UPI,WITHDRAWAL,IN,0.14144160090582264,0
5238.9,102604.98,11,0,0,UPI,WITHDRAWAL,IN,0.08132889608605001,0
7896.28,107843.88,12,1,0,UPI,TRANSFER,IN,0.1199238660839934,1
2598.91,115740.16,13,1,0,UPI,DEPOSIT,US,0.11884249456070924,0
6813.87,118339.07,14,0,0,NET_BANKING,TRANSFER,IN,0.08142118233847567,0
11784.12,125152.94,15,0,0,CARD,TRANSFER,AE,0.09601809032819766,0
10154.556810283755,136937.06,16,0,0,UPI,DEPOSIT,AE,0.11831675030329136,0
3298.72,147091.61681028374,17,0,0,UPI,WITHDRAWAL,IN,0.09434770873771749,0
2863.47,150390.33681028374,18,1,0,UPI,DEPOSIT,IN,0.13934352223986432,0
3744.32,153253.80681028374,19,0,0,NET_BANKING,TRANSFER,IN,0.09405999308421774,0
22221.00885089928,156998.12681028375,20,0,0,UPI,TRANSFER,IN,0.12673424584640866,0
10066.89,179219.13566118304,21,0,0,UPI,WITHDRAWAL,IN,0.1122723975426739,0
10785.949177425671,189286.02566118303,22,0,0,UPI,WITHDRAWAL,IN,0.11471122739244946,0
11277.79,181218.7448386087,21,0,0,UPI,DEPOSIT,IN,0.12185176448180914,0
16885.28,0.0,0,1,0,CARD,WITHDRAWAL,IN,0.08672678189284519,0
39167.4,16885.28,1,0,0,CARD,WITHDRAWAL,IN,0.07341475779718101,0
38249.9,56052.68,2,0,0,CARD,TRANSFER,IN,0.062352759632676606,0
30343.09,94302.58,3,0,0,CARD,WITHDRAWAL,IN,0.09800200804107315,0
28295.27,124645.67,4,0,1,CARD,WITHDRAWAL,IN,0.11880775606923087,0
44953.62,152940.94,5,0,1,NET_BANKING,DEPOSIT,IN,0.11726982288562694,0
35398.37,197894.56,6,0,1,CARD,DEPOSIT,IN,0.11934401218318327,0
15583.64,233292.93,7,0,1,CARD,DEPOSIT,IN,0.09831982801488383,0
18158.29,248876.57,8,1,1,CARD,DEPOSIT,IN,0.14557524339477643,0
27334.85,267034.86,9,1,1,CARD,TRANSFER,IN,0.17178140068075523,1
11151.9,294369.70999999996,10,0,1,CARD,DEPOSIT,IN,0.12146959831168744,0
25031.89,305521.61,11,1,0,CARD,WITHDRAWAL,AE,0.1590377625596574,0
40221.83,330553.5,12,0,0,NET_BANKING,TRANSFER,AE,0.12001934708667168,0
13765.95,370775.33,13,0,0,CARD,DEPOSIT,IN,0.09730915047100935,0
34550.04,384541.28,14,0,0,CARD,WITHDRAWAL,IN,0.11252643199786608,0
16666.26,419091.32,15,0,0,NET_BANKING,WITHDRAWAL,US,0.09751407635515329,0
32946.3,435757.58,16,1,0,CARD,WITHDRAWAL,SG,0.19760581702352584,0
44474.57,468703.88,17,0,0,CARD,WITHDRAWAL,IN,0.12641501904175637,1
2413.63,0.0,0,1,0,CARD,TRANSFER,IN,0.07437230642186457,0
2216.1,2413.63,1,0,0,CARD,WITHDRAWAL,IN,0.03723755601411384,0
1673.14,4629.73,2,0,0,CARD,DEPOSIT,IN,0.03757421905650951,0
1031.85,6302.87,3,0,0,CARD,DEPOSIT,IN,0.035940623515397147,0
1285.57,7334.719999999999,4,1,0,CARD,DEPOSIT,IN,0.08039852192807997,0
4308.78,8620.289999999999,5,0,0,UPI,TRANSFER,IN,0.036215441057384924,0
3084.39,12929.07,6,0,0,CARD,DEPOSIT,IN,0.03859463720623326,0
1429.44,16013.46,7,0,1,CARD,DEPOSIT,IN,0.056725196073509405,0
4909.92,17442.899999999998,8,0,1,CARD,TRANSFER,IN,0.058426638195312255,0
1721.08,22352.82,9,0,1,NET_BANKING,DEPOSIT,IN,0.06998805865887903,0
4635.12,24073.9,10,1,1,CARD,DEPOSIT,IN,0.10792764840463494,0
1005.86,28709.02,11,1,1,CARD,DEPOSIT,IN,0.11606045512009608,0
1036.85,29714.88,12,0,1,CARD,DEPOSIT,IN,0.07032204098463277,0
4550.87,30751.73,13,0,0,CARD,DEPOSIT,IN,0.05543756191989259,0
1700.37,35302.6,14,1,0,CARD,DEPOSIT,IN,0.0969186034101427,0
1011.16,37002.97,15,0,0,CARD,WITHDRAWAL,IN,0.0530664097690475,0
1680.1,38014.130000000005,16,1,0,CARD,WITHDRAWAL,IN,0.1084922957332137,0
1920.85,39694.23,17,0,0,CARD,DEPOSIT,IN,0.07118830092675804,0
1441.12,41615.08,18,0,0,CARD,TRANSFER,IN,0.06826152667479989,0
4739.24,43056.2,19,0,0,CARD,WITHDRAWAL,IN,0.06902668569746445,0
1995.97,47795.44,20,0,0,CARD,WITHDRAWAL,IN,0.06365451012510188,0
2599.82,49791.41,21,0,0,UPI,DEPOSIT,US,0.06804213604890827,0
1025.91,52391.23,22,0,0,NET_BANKING,WITHDRAWAL,IN,0.07110565476852695,0
1058.22,53417.14000000001,23,0,0,CARD,DEPOSIT,IN,0.07142638352850594,0
4269.0,54475.36000000001,24,0,0,CARD,DEPOSIT,IN,0.06253296683556334,0
4599.74,56330.73,24,0,0,UPI,TRANSFER,AE,0.06208927750181671,1
4381.57,60930.47,25,1,0,CARD,WITHDRAWAL,IN,0.10389398044404036,0
1216.55,61422.8,24,0,0,CARD,DEPOSIT,US,0.0671486593349368,0
4552.07,62639.35,25,0,0,CARD,DEPOSIT,IN,0.07289562498104096,0
2387.51,0.0,0,1,0,UPI,WITHDRAWAL,IN,0.07427869084582722,1
4257.99,2387.51,1,1,0,NET_BANKING,TRANSFER,IN,0.0799838423025286,0
1825.35,6645.5,2,1,0,NET_BANKING,WITHDRAWAL,IN,0.08155673743257047,0
3376.4,8470.85,3,0,0,CARD,DEPOSIT,IN,0.04030825819424528,0
2862.06,11847.25,4,0,0,CARD,TRANSFER,IN,0.03389060257933425,0
1927.81,14709.31,5,0,0,UPI,DEPOSIT,IN,0.038069862915570366,0
1766.91,16637.12,6,0,0,CARD,DEPOSIT,IN,0.0309727830555704,0
1669.19,18404.03,7,0,1,CARD,WITHDRAWAL,IN,0.053128878769567206,0
2234.69,20073.22,8,0,1,UPI,DEPOSIT,IN,0.05376356228465737,0
2707.57,22307.909999999996,9,1,1,NET_BANKING,DEPOSIT,IN,0.10728818815962066,0
2710.64,25015.479999999996,10,0,1,CARD,TRANSFER,IN,0.06789795171481816,0
2147.23,27726.119999999995,11,1,0,CARD,TRANSFER,IN,0.09187279447823607,1
3885.01,29873.349999999995,12,0,0,CARD,WITHDRAWAL,IN,0.05776487965488196,0
4943.31,33758.35999999999,13,1,0,CARD,WITHDRAWAL,IN,0.08685691199555833,0
4529.21,38701.66999999999,14,0,0,CARD,DEPOSIT,IN,0.056738338261134225,0
2202.57,43230.87999999999,15,0,0,CARD,WITHDRAWAL,IN,0.049647308393260134,0
3582.62,45433.44999999999,16,1,0,CARD,WITHDRAWAL,US,0.10634510855178503,0
1171.62,49016.06999999999,17,0,0,CARD,TRANSFER,IN,0.0699784652050256,0
4849.89,50187.689999999995,18,1,0,CARD,WITHDRAWAL,IN,0.10375880474629344,0
1629.68,55037.579999999994,19,0,0,UPI,DEPOSIT,AE,0.07203931977165903,0
3748.57,56667.259999999995,20,0,0,CARD,TRANSFER,IN,0.062304033881123703,0
3455.0,60415.829999999994,21,0,0,NET_BANKING,DEPOSIT,IN,0.06824903792341094,0
1266.42,63870.829999999994,22,0,0,CARD,DEPOSIT,IN,0.06392278660048803,0
2447.68,65137.24999999999,23,0,0,CARD,TRANSFER,IN,0.06950919474335224,0
1827.28,67584.93,24,0,0,CARD,TRANSFER,IN,0.06597836583098496,0
1797.29,67024.7,24,0,0,CARD,TRANSFER,IN,0.06801167711866452,0
3416.83,68821.98999999999,25,0,0,CARD,DEPOSIT,IN,0.07096505417669352,0
1505.71,67980.83,25,0,0,CARD,DEPOSIT,IN,0.07206047404656313,0
4603.75,67661.19000000002,25,0,0,CARD,DEPOSIT,IN,0.06821664831469934,0
2827.31,72264.94000000002,26,1,0,NET_BANKING,DEPOSIT,IN,0.11223337726208513,0
1416.16,71715.85,26,0,0,CARD,WITHDRAWAL,IN,0.06729325360004226,0
4551.14,68342.14,25,0,0,CARD,TRANSFER,IN,0.07248274572530108,0
3582.74,71126.37,25,0,0,CARD,WITHDRAWAL,IN,0.06931580847560156,0
4082.32,74709.11,26,0,1,CARD,DEPOSIT,IN,0.0878297169909539,0
4449.17,74887.55000000002,25,0,1,UPI,TRANSFER,IN,0.09257537036155156,0
2633.71,0.0,0,1,0,UPI,DEPOSIT,IN,0.07410882743710581,0
12180.69,2633.71,1,0,0,UPI,WITHDRAWAL,IN,0.052921000200508446,0
5927.45,14814.4,2,0,0,CARD,WITHDRAWAL,US,0.03479641804003939,0
10460.94,20741.85,3,0,0,NET_BANKING,TRANSFER,IN,0.049073751851893464,0
11550.3,31202.79,4,0,0,UPI,TRANSFER,IN,0.04678828091650222,0
2998.79,42753.09,5,0,0,CARD,DEPOSIT,IN,0.034282728431695796,0
10873.84,45751.88,6,0,1,UPI,WITHDRAWAL,IN,0.06889409406486124,0
6214.28,56625.72,7,0,1,UPI,WITHDRAWAL,SG,0.08127020739278883,0
7874.66,62840.0,8,0,1,UPI,WITHDRAWAL,AE,0.06155884988650286,0
6165.8,70714.66,9,1,1,NET_BANKING,WITHDRAWAL,IN,0.11741404907111527,0
7228.19,76880.46,10,0,1,UPI,DEPOSIT,IN,0.07549967837777515,0
8389.89,84108.65000000001,11,0,1,NET_BANKING,WITHDRAWAL,IN,0.10140468262385344,0
3456.24,92498.54,12,0,0,UPI,WITHDRAWAL,IN,0.08673089251691249,1
8782.06,95954.78,13,0,0,UPI,TRANSFER,IN,0.0807734587773332,0
7251.94,104736.84,14,0,0,UPI,DEPOSIT,SG,0.11157968300746084,0
7465.28,111988.78,15,0,0,UPI,DEPOSIT,IN,0.0851588254518501,0
4337.9,119454.06,16,0,0,UPI,DEPOSIT,IN,0.09600995483428439,0
20439.87,0.0,0,1,0,UPI,WITHDRAWAL,IN,0.1097337520808368,1
12742.12,20439.87,1,0,0,UPI,TRANSFER,IN,0.05048232262021664,0
5741.88,33181.99,2,0,0,CARD,WITHDRAWAL,IN,0.03740481881114134,0
24500.0,38923.869999999995,3,1,0,NET_BANKING,DEPOSIT,IN,0.10818489057534857,0
21190.93,63423.869999999995,4,1,0,UPI,DEPOSIT,IN,0.11004052421413094,0
16927.59,84614.79999999999,5,0,1,NET_BANKING,DEPOSIT,IN,0.10310657547112291,0
11575.94,101542.38999999998,6,0,1,UPI,WITHDRAWAL,IN,0.10409615237965643,1
19747.91,113118.33,7,0,1,UPI,WITHDRAWAL,IN,0.10543987086670234,0
19554.58,132866.24,8,0,1,UPI,TRANSFER,IN,0.10714013274463247,0
16232.57,152420.82,9,0,1,UPI,WITHDRAWAL,AE,0.11434337357727417,0
19035.78,168653.39,10,1,0,UPI,DEPOSIT,IN,0.14468172841340504,0
23430.54,187689.17,11,1,0,UPI,TRANSFER,IN,0.15253389653392957,0
18838.87,211119.71,12,0,0,UPI,DEPOSIT,IN,0.10511129019564033,0
21672.1,229958.58,13,1,0,UPI,TRANSFER,IN,0.15154058457282044,0
19370.26,251630.68,14,1,0,UPI,TRANSFER,IN,0.14186074619351538,0
16916.83,271000.94,15,0,0,CARD,DEPOSIT,IN,0.09956755219813009,0
5675.64,287917.77,16,0,0,UPI,WITHDRAWAL,IN,0.10000496231486289,0
19195.17,293593.41000000003,17,0,0,NET_BANKING,WITHDRAWAL,US,0.11551154898110261,0
13162.22,0.0,0,1,0,NET_BANKING,DEPOSIT,IN,0.0880424681907144,0
22110.02,13162.22,1,0,0,NET_BANKING,TRANSFER,IN,0.06420309534990815,0
24271.67,35272.24,2,0,0,NET_BANKING,TRANSFER,US,0.06803702570853076,0
7703.25,59543.91,3,0,0,NET_BANKING,WITHDRAWAL,AE,0.03444746781638895,0
11547.41,67247.16,4,0,0,NET_BANKING,WITHDRAWAL,IN,0.04943391508627112,0
21300.97,78794.57,5,0,1,NET_BANKING,WITHDRAWAL,IN,0.08891415105934194,0
11323.76,100095.54,6,1,1,NET_BANKING,WITHDRAWAL,IN,0.1425478042625275,0
23790.33,111419.3,7,0,1,NET_BANKING,TRANSFER,IN,0.12024801016617284,0
24497.75,135209.63,8,0,1,NET_BANKING,TRANSFER,IN,0.1217873476130615,0
7769.33,159707.38,9,1,0,NET_BANKING,WITHDRAWAL,AE,0.12714556325868992,0
9465.62,167476.71,10,0,0,CARD,DEPOSIT,SG,0.10275075973220586,0
18017.51,176942.33,11,0,0,NET_BANKING,DEPOSIT,IN,0.10325720901246382,0
23718.6,194959.84,12,0,0,CARD,TRANSFER,IN,0.11539397831343746,0
12951.68,218678.44,13,0,0,NET_BANKING,DEPOSIT,IN,0.10055919152250448,0
11361.87,231630.12,14,0,0,NET_BANKING,WITHDRAWAL,IN,0.10217088655792812,0
6111.24,242991.99,15,1,0,NET_BANKING,WITHDRAWAL,IN,0.12377711572321773,0
6810.94,249103.23,16,0,0,CARD,WITHDRAWAL,IN,0.09608644494809206,0
7789.9,255914.17,17,0,0,UPI,TRANSFER,IN,0.10560451085337282,0
6680.71,250541.85,17,1,0,NET_BANKING,TRANSFER,IN,0.13627708927795124,0
66397.5977413167,0.0,0,1,0,CARD,TRANSFER,SG,0.13635855899229735,1
12177.8,66397.5977413167,1,0,0,CARD,WITHDRAWAL,IN,0.046628596965520464,0
20721.02,78575.3977413167,2,0,0,CARD,WITHDRAWAL,IN,0.07283932138569732,0
22587.03,99296.4177413167,3,1,0,CARD,DEPOSIT,IN,0.14286674167011904,0
13501.19,121883.4477413167,4,0,0,NET_BANKING,WITHDRAWAL,IN,0.08627091969136108,1
8620.78,135384.6377413167,5,0,1,CARD,DEPOSIT,IN,0.0909695136691609,0
34487.559158673954,144005.4177413167,6,0,1,CARD,WITHDRAWAL,IN,0.12538951618894378,0
16682.11,178492.97689999064,7,0,1,CARD,DEPOSIT,IN,0.09810863864847794,0
22884.48,195175.08689999065,8,0,1,CARD,WITHDRAWAL,IN,0.1183304680077846,0
19549.06,218059.56689999063,9,0,1,CARD,DEPOSIT,AE,0.12306791345577364,0
10000.04,237608.62689999063,10,0,1,CARD,DEPOSIT,IN,0.1210611430797191,0
24516.71,247608.66689999064,11,0,0,CARD,TRANSFER,SG,0.13701034606705148,0
21311.1,272125.37689999066,12,1,0,CARD,DEPOSIT,IN,0.16048187744443804,0
6128.34,293436.47689999064,13,0,0,CARD,TRANSFER,IN,0.08895809346717508,0
9814.99,299564.81689999066,14,0,0,CARD,TRANSFER,IN,0.08986376573839724,0
63668.29725958601,309379.80689999065,15,0,0,CARD,DEPOSIT,AE,0.11554342286520011,0
60003.711802094,373048.10415957664,16,0,0,CARD,DEPOSIT,IN,0.13277046079313998,0
16424.32,433051.81596167065,17,0,0,CARD,WITHDRAWAL,IN,0.12168873559862545,0
20990.768569318963,449476.13596167066,18,0,0,NET_BANKING,DEPOSIT,IN,0.1352331740019655,0
7161.63,470466.9045309897,19,0,0,UPI,WITHDRAWAL,US,0.10413147488512184,0
13617.84,477628.53453098965,20,0,0,CARD,TRANSFER,IN,0.11303907746445331,0
17848.39,491246.3745309897,21,0,0,UPI,WITHDRAWAL,IN,0.11258062643953008,0
24645.01,442697.166789673,21,0,0,CARD,TRANSFER,IN,0.13255903257175503,0
12226.25,467342.176789673,22,0,0,CARD,WITHDRAWAL,IN,0.12071657587236032,0
16331.86,467390.626789673,22,0,0,CARD,WITHDRAWAL,IN,0.12028071442343724,0
21063.34,483722.486789673,23,0,0,CARD,WITHDRAWAL,IN,0.12762875289474312,1
8694.18,461477.776789673,22,0,0,CARD,DEPOSIT,IN,0.09581148976917896,0
13761.36,413562.42763099907,20,0,1,CARD,DEPOSIT,IN,0.14157175978481856,0
16609.35,427323.78763099905,21,1,1,CARD,DEPOSIT,IN,0.17174175417940749,0
13595.88,427251.02763099904,21,1,1,CARD,WITHDRAWAL,IN,0.18158759526229618,0
19351.78,417962.42763099895,21,0,1,CARD,WITHDRAWAL,IN,0.13022378245056215,1
26611.25354124215,437314.2076309989,22,1,1,CARD,TRANSFER,US,0.1893689399310222,0
16840.31,463925.4611722411,23,0,1,CARD,WITHDRAWAL,IN,0.13900746976861938,0
19522.81,451216.6711722411,22,0,0,NET_BANKING,WITHDRAWAL,IN,0.11305094526802266,0
63214.57134220816,470739.4811722411,23,0,0,CARD,DEPOSIT,IN,0.13792888695103947,1
89887.24668959311,509437.34251444926,23,0,0,CARD,TRANSFER,IN,0.1340500605231133,0
10516.8,578013.4892040424,23,1,0,CARD,TRANSFER,IN,0.15549548462273682,0
39300.59492540578,582401.9492040423,23,0,0,CARD,WITHDRAWAL,IN,0.126866737934063,0
2796.32,0.0,0,1,0,NET_BANKING,DEPOSIT,IN,0.07315696610169437,0
4202.1,2796.32,1,0,0,CARD,DEPOSIT,IN,0.03298736247718676,0
2299.55,6998.42,2,0,0,NET_BANKING,TRANSFER,IN,0.0373214093694809,0
2902.69,9297.97,3,0,0,NET_BANKING,TRANSFER,IN,0.035757792439242486,0
1698.9,12200.660000000002,4,0,0,NET_BANKING,TRANSFER,IN,0.04084355636798108,0
3208.18,13899.56,5,0,0,NET_BANKING,WITHDRAWAL,AE,0.035182102094708914,0
2060.41,17107.74,6,0,0,NET_BANKING,WITHDRAWAL,IN,0.03943057298656533,0
1791.34,19168.15,7,0,1,NET_BANKING,DEPOSIT,IN,0.057261636741325124,0
1336.1,20959.49,8,0,1,NET_BANKING,TRANSFER,IN,0.054320663189619575,0
2026.5,22295.59,9,0,1,CARD,WITHDRAWAL,IN,0.07013268310988406,0
3547.95,24322.09,10,0,1,NET_BANKING,TRANSFER,IN,0.06629953044418413,1
4749.57,27870.04,11,0,1,NET_BANKING,TRANSFER,IN,0.07395513806152701,0
1781.6,32619.61,12,0,0,NET_BANKING,WITHDRAWAL,IN,0.049539666739370374,0
4401.5,34401.21,13,0,0,UPI,WITHDRAWAL,IN,0.04981147316123278,0
2031.87,38802.71,14,1,0,NET_BANKING,WITHDRAWAL,AE,0.09055612405352931,0
2367.67,40834.58,15,0,0,NET_BANKING,WITHDRAWAL,IN,0.057591186924390136,0
3800.93,43202.25,16,0,0,NET_BANKING,DEPOSIT,IN,0.06462800097470348,0
3509.76,47003.18,17,0,0,NET_BANKING,DEPOSIT,IN,0.06415984940338004,1
3625.26,50512.94,18,1,0,NET_BANKING,WITHDRAWAL,IN,0.10395457564732677,0
2048.72,54138.2,19,0,0,NET_BANKING,WITHDRAWAL,IN,0.06422929629007545,0
4022.99,56186.920000000006,20,0,0,NET_BANKING,DEPOSIT,IN,0.06926994418728394,0
4814.51,60209.91,21,0,0,NET_BANKING,TRANSFER,SG,0.09043876974522967,0
1942.28,65024.420000000006,22,1,0,NET_BANKING,WITHDRAWAL,US,0.10688915374862623,0
4372.11,64170.380000000005,22,0,0,NET_BANKING,TRANSFER,IN,0.07002349662053925,0
3158.21,62040.84,21,0,0,NET_BANKING,WITHDRAWAL,IN,0.06905204139883436,0
2294.57,62296.36,21,0,0,NET_BANKING,TRANSFER,IN,0.06229097743108823,1
3529.44,59683.85,20,0,0,NET_BANKING,WITHDRAWAL,IN,0.06698417913508253,0
2596.15,61152.880000000005,20,0,0,NET_BANKING,TRANSFER,IN,0.06546187038318349,0
2255.01,0.0,0,1,0,NET_BANKING,DEPOSIT,IN,0.07864541438727035,1
4358.61,2255.01,1,0,0,NET_BANKING,DEPOSIT,IN,0.032240519170711114,0
1658.2,6613.62,2,0,0,NET_BANKING,TRANSFER,IN,0.032318163783753,0
2341.18,8271.82,3,0,0,NET_BANKING,TRANSFER,IN,0.03341403080455598,0
1563.12,10613.0,4,0,0,NET_BANKING,DEPOSIT,IN,0.03712395027268146,0
2069.32,12176.12,5,0,0,NET_BANKING,WITHDRAWAL,IN,0.0363182535828478,0
3032.81,14245.44,6,0,1,CARD,WITHDRAWAL,SG,0.07622750845391094,0
1900.9,17278.25,7,0,1,NET_BANKING,WITHDRAWAL,IN,0.05123383521513853,0
1252.37,19179.15,8,0,1,UPI,DEPOSIT,IN,0.05482599950064561,0
3826.96,20431.52,9,1,1,UPI,DEPOSIT,IN,0.11056324395464626,1
2494.08,24258.48,10,0,0,NET_BANKING,TRANSFER,IN,0.05154120527712938,0
3244.75,26752.56,11,1,0,CARD,DEPOSIT,IN,0.09380951438884799,1
4134.71,29997.31,12,1,0,UPI,TRANSFER,IN,0.09415285467626013,0
4036.57,34132.02,13,1,0,NET_BANKING,WITHDRAWAL,IN,0.08849049550339515,0
4050.59,38168.59,14,0,0,CARD,TRANSFER,IN,0.05269048850538732,0
3821.07,42219.17999999999,15,0,0,UPI,DEPOSIT,US,0.05456836149095082,0
2410.39,46040.24999999999,16,0,0,UPI,WITHDRAWAL,IN,0.06278440323039788,0
3090.66,48450.63999999999,17,1,0,NET_BANKING,TRANSFER,IN,0.10547308727864048,0
1973.98,51541.29999999999,18,0,0,NET_BANKING,DEPOSIT,IN,0.06356718711848391,0
3635.26,53515.27999999999,19,1,0,NET_BANKING,DEPOSIT,IN,0.1097329276380408,0
3676.1,57150.53999999999,20,0,0,NET_BANKING,TRANSFER,SG,0.09569600372665125,0
2675.93,60826.63999999999,21,0,0,CARD,WITHDRAWAL,IN,0.06855429864701945,0
2460.66,63502.56999999999,22,0,0,UPI,DEPOSIT,AE,0.07183249774651254,0
4250.42,65963.23,23,1,0,UPI,WITHDRAWAL,IN,0.11212963295518662,0
2093.96,63600.03,22,0,0,NET_BANKING,DEPOSIT,IN,0.06841006593254213,0
4632.54,61694.61000000001,21,1,0,NET_BANKING,DEPOSIT,IN,0.1107023131965021,1
3987.77,66327.15000000001,22,0,0,UPI,WITHDRAWAL,IN,0.07241693994279316,0
3011.39,70314.92000000001,23,0,0,NET_BANKING,DEPOSIT,IN,0.06223634762474985,0
1163.06,71763.19000000002,23,0,0,UPI,WITHDRAWAL,IN,0.07318661738119096,0
3219.62,72926.25000000001,24,0,0,NET_BANKING,TRANSFER,IN,0.07099837752965346,0
36867.67,0.0,0,1,0,UPI,DEPOSIT,IN,0.10230618715913666,0
42116.62,36867.67,1,0,0,UPI,WITHDRAWAL,IN,0.06300304773109172,0
32802.53,78984.29000000001,2,1,0,UPI,DEPOSIT,IN,0.10654478005065404,1
35027.69,111786.82,3,0,0,UPI,TRANSFER,IN,0.09583590835898635,0
34078.42,146814.51,4,0,0,UPI,WITHDRAWAL,IN,0.10009938012232177,0
24913.0,180892.93,5,0,1,UPI,TRANSFER,IN,0.11477175266402226,0
21752.97,205805.93,6,1,1,UPI,DEPOSIT,IN,0.1588106901612336,0
46126.34,227558.9,7,0,1,NET_BANKING,TRANSFER,IN,0.12186373854506956,0
17556.18,273685.24,8,0,1,UPI,TRANSFER,IN,0.10093937277579847,0
23557.31,291241.42,9,0,1,CARD,TRANSFER,IN,0.1377448185314532,0
37246.66,314798.73,10,0,1,UPI,WITHDRAWAL,IN,0.1415958401404351,0
38809.12,352045.39,11,0,0,UPI,DEPOSIT,IN,0.11286984285878346,0
22778.27,390854.51,12,1,0,UPI,TRANSFER,IN,0.1580064305698664,0
42765.26,413632.78,13,0,0,UPI,DEPOSIT,IN,0.12038575904075707,0
10042.62,456398.04,14,0,0,UPI,TRANSFER,IN,0.10156449999598369,0
48738.67,466440.66,15,0,0,UPI,DEPOSIT,IN,0.12192435362863223,0
12240.41,515179.33,16,0,0,CARD,TRANSFER,IN,0.11328242647901646,0
19846.99,527419.74,17,0,0,NET_BANKING,DEPOSIT,IN,0.11404488692286026,0
27949.38,547266.73,18,0,0,UPI,TRANSFER,US,0.13187158706562196,0
20020.71,575216.11,19,0,0,UPI,WITHDRAWAL,IN,0.1372979913393831,0
15784.84,595236.82,20,0,0,UPI,WITHDRAWAL,IN,0.11019318687474924,0
28399.58,532037.37,19,0,0,UPI,WITHDRAWAL,IN,0.13743087638617174,0
17458.73,560436.95,20,0,0,UPI,TRANSFER,IN,0.11893911631293262,0
23810.3,545093.15,20,0,0,CARD,TRANSFER,IN,0.1271991535584977,0
21868.97,568903.4500000001,21,0,0,UPI,DEPOSIT,SG,0.15327974163143082,1
10971.48,0.0,0,1,0,NET_BANKING,WITHDRAWAL,IN,0.08967994718884556,0
9570.38,10971.48,1,0,0,NET_BANKING,DEPOSIT,IN,0.031219108903759823,0
3643.14,20541.86,2,1,0,NET_BANKING,DEPOSIT,IN,0.07774942715827551,0
9978.51,24185.0,3,0,0,NET_BANKING,DEPOSIT,IN,0.03974647059893773,0
11936.1,34163.51,4,0,0,NET_BANKING,TRANSFER,AE,0.05394617717396949,0
10739.74,46099.61,5,0,0,UPI,WITHDRAWAL,IN,0.049292146299416424,0
5190.94,56839.35,6,0,0,NET_BANKING,WITHDRAWAL,IN,0.03934957352926893,0
7012.43,62030.29,7,0,0,NET_BANKING,WITHDRAWAL,IN,0.039287048656286516,0
11410.06,69042.72,8,0,0,NET_BANKING,DEPOSIT,IN,0.053164518060569585,0
5201.81,80452.78,9,0,1,NET_BANKING,TRANSFER,IN,0.10957630615144112,0
11465.15,85654.59,10,1,1,NET_BANKING,DEPOSIT,IN,0.15537540695899774,0
7884.23,97119.74,11,0,1,NET_BANKING,DEPOSIT,IN,0.10241187147648165,0
8892.66,105003.97,12,1,1,NET_BANKING,WITHDRAWAL,IN,0.14183159448168672,0
5462.83,113896.63,13,0,1,UPI,DEPOSIT,IN,0.1043176274775464,0
6565.99,119359.46,14,0,1,NET_BANKING,TRANSFER,IN,0.0988497097557834,0
10965.87,125925.45,15,0,1,NET_BANKING,TRANSFER,IN,0.12585833934146895,0
12012.9,136891.32,16,0,0,NET_BANKING,WITHDRAWAL,US,0.11287652468719053,0
4256.9,148904.22,17,1,0,NET_BANKING,TRANSFER,IN,0.13872534421776328,0
9249.6,153161.12,18,0,0,NET_BANKING,DEPOSIT,IN,0.10545542112356514,0
