transaction_id,user_id,amount,channel,transaction_type,source_account,target_account,country,device_id,transaction_time,total_amount_last_24h,txn_count_last_24h,transaction_status,is_fraud,soft_risk_score
973f4913-6e3e-4b32-9870-c7851af4a3db,7174,2001.79,UPI,DEPOSIT,ACC-117,ACC-205,IN,DEV_REGULAR,2026-01-29 04:36:22.548786+00:00,7695.42,4,APPROVED,0,10
53b182a9-9dce-491c-b27b-e283a3c87a8b,9891,3665.65,NET_BANKING,TRANSFER,ACC-154,ACC-279,SG,DEV_REGULAR,2026-01-29 04:36:22.548792+00:00,890.06,2,APPROVED,0,10
efce91b9-055a-490a-a51c-1d44c085fbd4,2644,4625.67,UPI,DEPOSIT,ACC-129,ACC-275,SG,DEV_REGULAR,2026-01-29 04:36:22.548802+00:00,5124.07,2,APPROVED,0,10
c3fbaad6-8d84-4fab-93b7-295b662ce684,9283,3756.7,UPI,DEPOSIT,ACC-144,ACC-237,US,DEV_REGULAR,2026-01-29 04:36:22.548808+00:00,2524.78,3,APPROVED,0,10
9f92bbad-e1a0-4f3e-b8fe-840da64d765c,8619,3382.87,CARD,WITHDRAWAL,ACC-168,ACC-238,US,DEV_REGULAR,2026-01-29 04:36:22.548813+00:00,6850.59,5,APPROVED,0,40
e9d0fcff-311b-48f9-905d-fd2825be0ee7,3624,4050.76,UPI,TRANSFER,ACC-178,ACC-269,SG,DEV_REGULAR,2026-01-29 04:36:22.548818+00:00,1013.56,5,APPROVED,0,10
d60c6ab6-75f1-4069-9aa9-02fb7fec7ed8,1159,1461.93,NET_BANKING,DEPOSIT,ACC-156,ACC-230,US,DEV_REGULAR,2026-01-29 04:36:22.548823+00:00,2951.45,3,APPROVED,0,10
327e868f-1376-44dc-8c5d-24d83143a64c,1756,374.25,UPI,TRANSFER,ACC-183,ACC-260,US,DEV_REGULAR,2026-01-29 04:36:22.548828+00:00,8651.39,5,APPROVED,0,10
d0ba13bf-f5e7-4cba-ac40-eef1f9fcb702,1986,1548.19,UPI,TRANSFER,ACC-105,ACC-217,SG,DEV_REGULAR,2026-01-29 04:36:22.548834+00:00,5838.6,5,APPROVED,0,10
84980156-a4f6-4646-af7a-edec6e2ab6d7,1561,1240.32,CARD,TRANSFER,ACC-164,ACC-240,IN,DEV_REGULAR,2026-01-29 04:36:22.548839+00:00,9243.67,4,APPROVED,0,25
198f6271-c873-4011-bc04-a030e0718412,9215,1263.41,NET_BANKING,TRANSFER,ACC-102,ACC-272,SG,DEV_REGULAR,2026-01-29 04:36:22.548844+00:00,2420.01,5,APPROVED,0,10
e6e6c554-ace4-4452-b571-af33b69d547e,4021,2939.36,UPI,DEPOSIT,ACC-111,ACC-253,SG,DEV_REGULAR,2026-01-29 04:36:22.548849+00:00,7644.88,1,APPROVED,0,10
47125f9d-12d2-4c22-b9ec-8902e87ccc4f,3096,4604.92,UPI,DEPOSIT,ACC-183,ACC-216,HK,DEV_REGULAR,2026-01-29 04:36:22.548854+00:00,5049.4,3,APPROVED,0,10
b9ec69db-1a3f-4a2c-82c8-bad643435290,9038,3530.47,CARD,DEPOSIT,ACC-199,ACC-250,HK,DEV_REGULAR,2026-01-29 04:36:22.548859+00:00,8177.93,1,APPROVED,0,25
e80fb9ab-d600-4511-8c83-b027ea86121b,3166,460.87,NET_BANKING,TRANSFER,ACC-190,ACC-215,SG,DEV_REGULAR,2026-01-29 04:36:22.548865+00:00,2473.55,1,APPROVED,0,10
3f4811d4-a00d-49a4-b751-b9b7879e9914,8022,7117.38,NET_BANKING,TRANSFER,ACC-141,ACC-290,HK,DEV_Y,2026-01-29 04:36:22.548873+00:00,2752.54,19,APPROVED,0,30
00e69aa2-d0a0-49c2-bd6f-ee96898f7ee0,4154,654.88,UPI,TRANSFER,ACC-127,ACC-245,US,DEV_REGULAR,2026-01-29 04:36:22.548878+00:00,3475.76,4,APPROVED,0,10
417d355a-e847-41f3-a09f-8c4abe661247,2458,3788.8,CARD,TRANSFER,ACC-138,ACC-219,US,DEV_REGULAR,2026-01-29 04:36:22.548883+00:00,7561.31,1,APPROVED,0,25
d68da00d-c1b5-43a4-a3e6-d1ebfde36d3c,7801,3959.77,NET_BANKING,WITHDRAWAL,ACC-190,ACC-208,HK,DEV_REGULAR,2026-01-29 04:36:22.548889+00:00,6937.1,3,APPROVED,0,25
0a445c52-3fcf-43ab-8a69-405862afa9e3,3285,1212.28,UPI,TRANSFER,ACC-151,ACC-293,SG,DEV_REGULAR,2026-01-29 04:36:22.548894+00:00,3057.34,5,APPROVED,0,10
22e42d4a-1afa-46ef-8f35-7ecbc3a69076,9039,2705.02,UPI,TRANSFER,ACC-195,ACC-237,SG,DEV_REGULAR,2026-01-29 04:36:22.548899+00:00,3557.42,1,APPROVED,0,10
3e125beb-e4d2-458e-82c0-2589bd87264e,7652,1212.66,NET_BANKING,TRANSFER,ACC-109,ACC-207,IN,DEV_REGULAR,2026-01-29 04:36:22.548904+00:00,1575.94,4,APPROVED,0,10
529e9cfb-dd90-4629-a37a-0f4f2c782f42,7637,39689.96,CARD,WITHDRAWAL,ACC-155,ACC-213,HK,DEV_Y,2026-01-29 04:36:22.548916+00:00,5488.35,16,APPROVED,0,80
872e009a-c4ab-48f5-a581-3830b6ff0757,6320,3472.81,CARD,WITHDRAWAL,ACC-170,ACC-271,IN,DEV_REGULAR,2026-01-29 04:36:22.548927+00:00,4333.63,1,APPROVED,0,40
de8a82fe-ba6a-42da-8197-b262869ba626,7681,2537.25,CARD,TRANSFER,ACC-198,ACC-243,SG,DEV_REGULAR,2026-01-29 04:36:22.548932+00:00,3643.33,2,APPROVED,0,25
baf5145b-124b-41e4-b5d4-276cfc3c4894,1539,470.03,NET_BANKING,DEPOSIT,ACC-179,ACC-225,IN,DEV_REGULAR,2026-01-29 04:36:22.548937+00:00,2657.68,4,APPROVED,0,10
3a6144c3-6e48-4a82-bd24-358bde12afb7,7835,36464.25,CARD,TRANSFER,ACC-134,ACC-274,IN,DEV_Y,2026-01-29 04:36:22.548947+00:00,96985.05,20,APPROVED,0,85
4f6e822b-1a0c-4f2c-8a85-125eadb6263d,1106,1608.51,UPI,TRANSFER,ACC-195,ACC-267,US,DEV_REGULAR,2026-01-29 04:36:22.548953+00:00,8906.73,5,APPROVED,0,10
476160cd-cf71-446e-b991-943f876921e2,9551,2868.0,CARD,DEPOSIT,ACC-106,ACC-229,SG,DEV_REGULAR,2026-01-29 04:36:22.548958+00:00,3000.97,1,APPROVED,0,25
3528db8d-fb3d-44b5-8aa0-6e150ba12a7e,7099,2344.54,NET_BANKING,DEPOSIT,ACC-130,ACC-266,US,DEV_REGULAR,2026-01-29 04:36:22.548963+00:00,5186.0,1,APPROVED,0,10
f029e411-f456-40c9-87e8-cf378ca8e149,5581,4390.56,UPI,TRANSFER,ACC-197,ACC-296,SG,DEV_REGULAR,2026-01-29 04:36:22.548968+00:00,5719.88,5,APPROVED,0,10
384b25d2-1533-4595-b867-b6b70b029177,5205,1413.67,CARD,WITHDRAWAL,ACC-121,ACC-285,HK,DEV_REGULAR,2026-01-29 04:36:22.548974+00:00,5845.41,2,APPROVED,0,40
4d2567e5-156e-4043-8473-ce0509c23217,6354,1660.04,NET_BANKING,TRANSFER,ACC-118,ACC-271,HK,DEV_REGULAR,2026-01-29 04:36:22.548979+00:00,2919.45,5,APPROVED,0,10
d0306a22-df04-4e92-baad-bb834f1c351b,8770,4721.98,CARD,WITHDRAWAL,ACC-190,ACC-261,US,DEV_REGULAR,2026-01-29 04:36:22.548990+00:00,9821.59,2,APPROVED,0,40
4e534d40-a862-4655-86bd-c1f2860a269d,9984,12310.11,CARD,TRANSFER,ACC-195,ACC-221,SG,NEW_DEV_Z,2026-01-29 04:36:22.548995+00:00,10930.61,23,DECLINED,1,85
57f10d38-306f-471a-97b2-2be98cba92e3,9150,4169.81,CARD,TRANSFER,ACC-120,ACC-281,US,DEV_REGULAR,2026-01-29 04:36:22.549000+00:00,7403.89,4,APPROVED,0,25
a323f738-ed5b-4662-9790-a8aeb8052728,8201,13728.71,UPI,TRANSFER,ACC-112,ACC-285,HK,NEW_DEV_Z,2026-01-29 04:36:22.549006+00:00,56205.53,23,APPROVED,0,70
a86985e8-c616-44a1-bba3-8a755af75084,2240,4745.5,UPI,DEPOSIT,ACC-200,ACC-235,SG,DEV_REGULAR,2026-01-29 04:36:22.549011+00:00,3787.3,3,APPROVED,0,10
2be00bc7-3516-4125-86aa-f537a36b0f69,8961,2426.44,CARD,TRANSFER,ACC-178,ACC-223,HK,DEV_REGULAR,2026-01-29 04:36:22.549016+00:00,8272.7,5,APPROVED,0,25
4a8591cf-9fcc-4cd2-b0b3-6e434880da6e,5514,2847.12,CARD,WITHDRAWAL,ACC-184,ACC-212,HK,DEV_REGULAR,2026-01-29 04:36:22.549021+00:00,51.83,2,APPROVED,0,40
f2526623-2352-4bb3-83ea-cdd01f7d36f0,2257,413.21,CARD,DEPOSIT,ACC-182,ACC-238,IN,DEV_REGULAR,2026-01-29 04:36:22.549026+00:00,7187.42,1,APPROVED,0,25
90af2e42-93fc-49de-b8fa-130b0e50b50d,3705,3610.03,UPI,TRANSFER,ACC-149,ACC-211,SG,DEV_REGULAR,2026-01-29 04:36:22.549031+00:00,6899.84,3,APPROVED,0,10
45950b68-0050-46b4-932e-3a8b890ba0fe,6836,2133.42,NET_BANKING,DEPOSIT,ACC-107,ACC-243,HK,DEV_REGULAR,2026-01-29 04:36:22.549037+00:00,9263.84,2,APPROVED,0,10
ca5739b3-1a89-4c44-9639-0c8789c912d3,1406,130.25,UPI,DEPOSIT,ACC-140,ACC-277,IN,DEV_REGULAR,2026-01-29 04:36:22.549049+00:00,9489.02,2,APPROVED,0,10
2db17de5-0b9c-48d6-b8cf-ed0e074b211e,9618,4929.7,CARD,TRANSFER,ACC-136,ACC-256,SG,DEV_REGULAR,2026-01-29 04:36:22.549055+00:00,9180.1,2,APPROVED,0,25
2bc00490-9d35-47a6-8163-82b2009de311,8615,2867.23,UPI,TRANSFER,ACC-153,ACC-236,HK,DEV_REGULAR,2026-01-29 04:36:22.549060+00:00,349.35,2,APPROVED,0,10
47db650f-9045-47db-8f01-a304569bc4ed,8835,4980.1,UPI,DEPOSIT,ACC-150,ACC-268,SG,DEV_REGULAR,2026-01-29 04:36:22.549070+00:00,4377.93,4,APPROVED,0,10
da2d96e4-127f-41e8-9286-9d578f3fbec1,5448,1876.72,UPI,TRANSFER,ACC-182,ACC-300,US,DEV_REGULAR,2026-01-29 04:36:22.549075+00:00,3899.31,3,APPROVED,0,10
f76f3876-b21b-4a6d-9f35-7e00717933d9,2042,3486.76,CARD,TRANSFER,ACC-160,ACC-269,HK,DEV_REGULAR,2026-01-29 04:36:22.549080+00:00,4087.0,3,APPROVED,0,25
1bd0d9a8-9148-49c6-ac7a-e58947bd708c,4967,2888.42,NET_BANKING,TRANSFER,ACC-170,ACC-255,SG,DEV_REGULAR,2026-01-29 04:36:22.549086+00:00,4558.3,5,APPROVED,0,10
6a2588ef-769e-409e-b262-5b6076c98ef8,1235,4129.68,CARD,TRANSFER,ACC-140,ACC-293,IN,DEV_REGULAR,2026-01-29 04:36:22.549120+00:00,2990.71,3,APPROVED,0,25
7737e0db-7892-4c04-96b4-43da9b43f0be,3253,4617.2,NET_BANKING,WITHDRAWAL,ACC-144,ACC-276,HK,DEV_REGULAR,2026-01-29 04:36:22.549129+00:00,157.81,1,APPROVED,0,25
ca9c96d1-6b6d-4b55-9757-692660503043,8100,2937.56,NET_BANKING,WITHDRAWAL,ACC-167,ACC-237,SG,DEV_REGULAR,2026-01-29 04:36:22.549135+00:00,2162.19,5,APPROVED,0,25
9c01b324-72ef-4bfb-bc03-99aa882dd004,9716,3757.2,NET_BANKING,WITHDRAWAL,ACC-141,ACC-251,IN,DEV_REGULAR,2026-01-29 04:36:22.549141+00:00,2745.65,2,APPROVED,0,25
45bb3475-a999-43d3-aa8c-b751604c3ac1,6445,537.45,UPI,TRANSFER,ACC-119,ACC-201,SG,DEV_REGULAR,2026-01-29 04:36:22.549183+00:00,4569.45,3,APPROVED,0,10
f253710c-a0b4-4765-9557-0ed13e53a2b2,9844,2482.55,CARD,DEPOSIT,ACC-180,ACC-261,US,DEV_REGULAR,2026-01-29 04:36:22.549197+00:00,8798.78,2,APPROVED,0,25
83a2da6a-0671-4eee-8682-5b32b467148d,9721,2710.45,UPI,TRANSFER,ACC-185,ACC-286,HK,DEV_REGULAR,2026-01-29 04:36:22.549205+00:00,5816.16,4,APPROVED,0,10
5b273807-0d66-4a2c-baed-59e6fed437e6,4288,1484.64,CARD,DEPOSIT,ACC-166,ACC-281,HK,DEV_REGULAR,2026-01-29 04:36:22.549211+00:00,4532.08,5,APPROVED,0,25
8582d6e6-7279-404d-9250-26ebbc164fc3,7222,81.44,CARD,WITHDRAWAL,ACC-130,ACC-201,SG,DEV_REGULAR,2026-01-29 04:36:22.549217+00:00,6989.77,3,APPROVED,0,40
06f15e94-81b6-429e-8ac1-be1e04bbd214,3494,1856.45,CARD,DEPOSIT,ACC-142,ACC-272,HK,DEV_REGULAR,2026-01-29 04:36:22.549223+00:00,8233.95,3,APPROVED,0,25
09e1ce4a-0773-446d-9c52-429c24f152b0,7628,3516.76,NET_BANKING,WITHDRAWAL,ACC-182,ACC-278,IN,DEV_REGULAR,2026-01-29 04:36:22.549290+00:00,942.22,5,APPROVED,0,25
3f8c285a-84e1-453e-a71d-bd0d530cc28d,5731,1048.12,NET_BANKING,WITHDRAWAL,ACC-189,ACC-205,IN,DEV_REGULAR,2026-01-29 04:36:22.549315+00:00,351.73,4,APPROVED,0,25
5b123ff2-b118-4f23-a2f1-f6d711fe85e0,4050,1842.8,UPI,TRANSFER,ACC-153,ACC-209,SG,DEV_REGULAR,2026-01-29 04:36:22.549327+00:00,75.7,3,APPROVED,0,10
0db5d424-a936-46a9-af24-38fc74c1f829,2889,4749.55,NET_BANKING,DEPOSIT,ACC-141,ACC-292,HK,DEV_REGULAR,2026-01-29 04:36:22.549333+00:00,8119.67,5,APPROVED,0,10
ad6db553-3d26-4e0b-9b94-30a7f2077c37,1954,2850.37,NET_BANKING,TRANSFER,ACC-199,ACC-239,SG,DEV_REGULAR,2026-01-29 04:36:22.549338+00:00,4142.36,1,APPROVED,0,10
f5cece5f-c6fd-43e5-813c-e8b4caacfdb8,3684,174.85,CARD,WITHDRAWAL,ACC-128,ACC-264,US,DEV_REGULAR,2026-01-29 04:36:22.549344+00:00,5136.89,2,APPROVED,0,40
bdc4f943-2278-4d6c-bf25-be5039ed94da,4806,649.02,CARD,TRANSFER,ACC-129,ACC-269,US,DEV_REGULAR,2026-01-29 04:36:22.549360+00:00,1568.78,1,APPROVED,0,25
ba3b7148-8b49-400d-b275-dd9712e842f5,5063,1599.51,NET_BANKING,WITHDRAWAL,ACC-151,ACC-210,HK,DEV_REGULAR,2026-01-29 04:36:22.549365+00:00,1312.19,2,APPROVED,0,25
a160f159-3b11-47f4-b367-81ce46b439df,1756,390.54,CARD,DEPOSIT,ACC-165,ACC-214,HK,DEV_REGULAR,2026-01-29 04:36:22.549371+00:00,8996.44,1,APPROVED,0,25
25f45fab-3132-47b3-aef7-f84779ebe7b4,6986,1627.5,UPI,TRANSFER,ACC-119,ACC-228,IN,DEV_REGULAR,2026-01-29 04:36:22.549376+00:00,4150.49,3,APPROVED,0,10
fa9ed742-b45a-45d8-9049-beed871eb830,7171,3661.16,NET_BANKING,TRANSFER,ACC-195,ACC-222,HK,DEV_REGULAR,2026-01-29 04:36:22.549382+00:00,2801.17,5,APPROVED,0,10
88d10520-a8d5-4b13-8a86-8928c8af336a,7157,3279.94,UPI,DEPOSIT,ACC-117,ACC-260,HK,DEV_REGULAR,2026-01-29 04:36:22.549387+00:00,3634.07,4,APPROVED,0,10
6999ea72-19d9-4179-879b-bbfa0ada65b5,2762,4668.95,NET_BANKING,TRANSFER,ACC-103,ACC-234,SG,DEV_REGULAR,2026-01-29 04:36:22.549392+00:00,309.95,5,APPROVED,0,10
7767ddbb-fc09-4855-90e5-085cc01db2d2,6575,2660.32,NET_BANKING,DEPOSIT,ACC-168,ACC-283,HK,DEV_REGULAR,2026-01-29 04:36:22.549398+00:00,3937.61,3,APPROVED,0,10
69c65845-f22a-405b-9c04-d35e91392373,7754,854.12,UPI,TRANSFER,ACC-172,ACC-296,HK,DEV_REGULAR,2026-01-29 04:36:22.549403+00:00,882.3,5,APPROVED,0,10
bc530d3b-964d-4609-9505-e393d135d04a,1408,3365.15,CARD,WITHDRAWAL,ACC-141,ACC-239,SG,DEV_REGULAR,2026-01-29 04:36:22.549421+00:00,2994.5,5,APPROVED,0,40
22b20b41-eafc-442b-97ca-817c4ffb16cd,5392,2663.19,UPI,TRANSFER,ACC-192,ACC-228,HK,DEV_REGULAR,2026-01-29 04:36:22.549427+00:00,278.41,5,APPROVED,0,10
2034d139-578a-4c0c-9206-87148a8723ca,2566,502.82,CARD,TRANSFER,ACC-156,ACC-222,US,DEV_REGULAR,2026-01-29 04:36:22.549433+00:00,6353.61,5,APPROVED,0,25
17ef9d9b-330a-4a3c-8740-b09c2e369775,7713,2015.48,CARD,WITHDRAWAL,ACC-199,ACC-248,SG,DEV_REGULAR,2026-01-29 04:36:22.549438+00:00,9761.56,5,APPROVED,0,40
73d7dced-d3a2-4c1d-a3fe-e37ea7b99e82,5799,4011.28,UPI,DEPOSIT,ACC-135,ACC-214,HK,DEV_REGULAR,2026-01-29 04:36:22.549444+00:00,353.72,2,APPROVED,0,10
2bc37816-ea82-4093-b83b-06b019958a6d,3500,18145.79,CARD,TRANSFER,ACC-123,ACC-299,HK,DEV_Y,2026-01-29 04:36:22.549449+00:00,32666.43,6,APPROVED,0,25
653fdcfa-7224-47a9-8530-9d16bfc12bcf,5200,3839.35,UPI,TRANSFER,ACC-188,ACC-214,IN,DEV_REGULAR,2026-01-29 04:36:22.549454+00:00,2408.69,2,APPROVED,0,10
8c8c5995-187f-4454-bd1f-0468046af283,2863,3255.94,NET_BANKING,DEPOSIT,ACC-154,ACC-211,SG,DEV_REGULAR,2026-01-29 04:36:22.549460+00:00,7412.97,2,APPROVED,0,10
566ca43c-f88f-4f6a-b8dd-8567efa6e7cc,5340,1652.5,CARD,DEPOSIT,ACC-190,ACC-240,HK,DEV_REGULAR,2026-01-29 04:36:22.549466+00:00,5379.08,2,APPROVED,0,25
52deb702-973f-41e1-a992-671195abba00,7445,4055.16,CARD,DEPOSIT,ACC-144,ACC-231,IN,DEV_REGULAR,2026-01-29 04:36:22.549471+00:00,9766.64,2,APPROVED,0,25
77cde9ee-5611-4daa-9248-5c87278c3040,7025,3937.4,CARD,TRANSFER,ACC-194,ACC-271,SG,DEV_REGULAR,2026-01-29 04:36:22.549477+00:00,3302.6,2,APPROVED,0,25
6207bd1a-4dbf-4045-99ab-a4fefd009042,5475,41482.51,NET_BANKING,TRANSFER,ACC-115,ACC-282,US,NEW_DEV_Z,2026-01-29 04:36:22.549482+00:00,53655.05,20,APPROVED,0,90
f6ebf10a-b7c9-422f-9d62-82300ffc476e,8794,4133.03,NET_BANKING,TRANSFER,ACC-183,ACC-295,SG,DEV_REGULAR,2026-01-29 04:36:22.549493+00:00,7232.42,1,APPROVED,0,10
fd66dd92-53e8-4244-a312-792194505b28,9523,2194.31,NET_BANKING,TRANSFER,ACC-177,ACC-219,SG,DEV_REGULAR,2026-01-29 04:36:22.549499+00:00,457.05,2,APPROVED,0,10
b3b7d981-f73b-4d63-97b2-bedfcf624f47,5911,1252.05,UPI,DEPOSIT,ACC-101,ACC-271,SG,DEV_REGULAR,2026-01-29 04:36:22.549509+00:00,1193.66,4,APPROVED,0,10
241544f1-58e1-482e-b386-31ed4a58a82c,3687,1917.06,UPI,DEPOSIT,ACC-130,ACC-241,US,DEV_REGULAR,2026-01-29 04:36:22.549515+00:00,8794.13,1,APPROVED,0,10
21bfa0f3-a86b-4e61-b863-dad3850e2153,2157,2039.09,NET_BANKING,WITHDRAWAL,ACC-155,ACC-282,US,DEV_REGULAR,2026-01-29 04:36:22.549520+00:00,8560.22,5,APPROVED,0,25
7f1dc2e3-50c8-4da0-8d15-7afdc89aea07,6592,3024.03,CARD,TRANSFER,ACC-111,ACC-204,HK,DEV_REGULAR,2026-01-29 04:36:22.549525+00:00,6001.16,2,APPROVED,0,25
28a24c7b-0531-4866-8f22-eb0739cbddec,1869,26863.71,CARD,TRANSFER,ACC-149,ACC-223,SG,DEV_X,2026-01-29 04:36:22.549531+00:00,90165.17,22,APPROVED,0,85
f68fc09b-bb36-47ca-8a00-823042f1c71c,9781,4836.17,NET_BANKING,TRANSFER,ACC-181,ACC-204,HK,DEV_REGULAR,2026-01-29 04:36:22.549536+00:00,8738.71,5,APPROVED,0,10
6d17b10a-edf5-4eb9-b9a1-03ab68d7dde7,5899,478.78,NET_BANKING,WITHDRAWAL,ACC-189,ACC-206,SG,DEV_REGULAR,2026-01-29 04:36:22.549541+00:00,9006.17,3,APPROVED,0,25
e1af1a1f-bbbe-4ab2-942b-254485afd580,8943,999.53,NET_BANKING,DEPOSIT,ACC-180,ACC-285,SG,DEV_REGULAR,2026-01-29 04:36:22.549546+00:00,8436.21,5,APPROVED,0,10
4eae2b84-f1b0-4c8a-89ea-c65f2cb4786c,1946,1156.49,CARD,TRANSFER,ACC-194,ACC-272,US,DEV_REGULAR,2026-01-29 04:36:22.549551+00:00,3226.4,5,APPROVED,0,25
20fca240-8982-4d6a-a535-21b3cdebd5e6,3699,2109.81,UPI,TRANSFER,ACC-106,ACC-226,IN,DEV_REGULAR,2026-01-29 04:36:22.549557+00:00,9295.01,4,APPROVED,0,10
6fca2695-e2f5-4ad0-8113-a6f2f02018b9,6541,4749.09,CARD,TRANSFER,ACC-158,ACC-272,HK,DEV_REGULAR,2026-01-29 04:36:22.549562+00:00,7725.02,4,APPROVED,0,25
9886d896-2424-4b1c-9e8d-6ccc00f5627b,5216,38703.29,CARD,DEPOSIT,ACC-127,ACC-290,SG,DEV_Y,2026-01-29 04:36:22.549567+00:00,26526.68,16,APPROVED,0,65
8af6aa20-9b64-44ff-b02f-d3c060726d00,6240,278.57,UPI,TRANSFER,ACC-196,ACC-252,SG,DEV_REGULAR,2026-01-29 04:36:22.549573+00:00,4275.76,4,APPROVED,0,10
154c3d1c-2e9e-4b61-aa52-0cfe1e488f65,1474,324.26,CARD,DEPOSIT,ACC-199,ACC-274,SG,DEV_REGULAR,2026-01-29 04:36:22.549589+00:00,3025.02,2,APPROVED,0,25
08e3e378-cb8b-4a9c-a1ee-a4bbc1cfd5e0,3823,1958.13,CARD,DEPOSIT,ACC-142,ACC-269,US,DEV_REGULAR,2026-01-29 04:36:22.549595+00:00,7078.32,4,APPROVED,0,25
1865da05-61ab-491a-9683-70c8ab9a0dcf,3987,3908.67,UPI,DEPOSIT,ACC-138,ACC-204,SG,DEV_REGULAR,2026-01-29 04:36:22.549600+00:00,319.1,5,APPROVED,0,10
351e2787-52a2-45f3-ad8f-15d20b1d9b6c,4811,3255.76,NET_BANKING,WITHDRAWAL,ACC-150,ACC-203,HK,DEV_REGULAR,2026-01-29 04:36:22.549605+00:00,5395.78,1,APPROVED,0,25
8d205ab3-a417-4ddf-915f-782ead6806c0,1591,1518.04,NET_BANKING,DEPOSIT,ACC-160,ACC-286,US,DEV_REGULAR,2026-01-29 04:36:22.549610+00:00,266.01,5,APPROVED,0,10
659fd6e4-012f-43f9-be75-2597de7637da,1566,3760.94,NET_BANKING,TRANSFER,ACC-114,ACC-202,HK,DEV_REGULAR,2026-01-29 04:36:22.549616+00:00,85.07,5,APPROVED,0,10
cf1e5694-7453-4f72-ab04-9ddf160428b8,6725,879.02,NET_BANKING,TRANSFER,ACC-132,ACC-203,IN,DEV_REGULAR,2026-01-29 04:36:22.549621+00:00,5818.23,4,APPROVED,0,10
16565435-31d8-4f03-83dd-ab22975390d0,3652,4502.65,CARD,DEPOSIT,ACC-143,ACC-210,HK,DEV_REGULAR,2026-01-29 04:36:22.549626+00:00,3431.0,2,APPROVED,0,25
8e55eef6-8d91-46da-b908-a74adc18d9fe,8883,4734.77,NET_BANKING,WITHDRAWAL,ACC-148,ACC-294,SG,DEV_REGULAR,2026-01-29 04:36:22.549631+00:00,2492.69,3,APPROVED,0,25
b1f60148-d0a7-4c63-93a4-fbe3bf2cc02b,9197,4221.27,NET_BANKING,TRANSFER,ACC-101,ACC-300,IN,DEV_REGULAR,2026-01-29 04:36:22.549636+00:00,5990.77,4,APPROVED,0,10
7b5a48c6-f17b-42d3-8368-b95448a7207c,7912,4348.8,UPI,DEPOSIT,ACC-176,ACC-259,US,DEV_REGULAR,2026-01-29 04:36:22.549641+00:00,3930.56,4,APPROVED,0,10
ca3dbe10-19b9-4d43-aa47-bc44bf26795a,9411,36234.03,UPI,TRANSFER,ACC-127,ACC-289,SG,DEV_Y,2026-01-29 04:36:22.549647+00:00,52934.45,22,DECLINED,1,70
c265dc46-2848-4aff-a529-df87bae83917,8596,3348.7,CARD,TRANSFER,ACC-110,ACC-229,HK,DEV_REGULAR,2026-01-29 04:36:22.549652+00:00,2855.54,5,APPROVED,0,25
a8060fe2-ac24-4fb9-8d20-2f247c0a746f,2989,4208.69,NET_BANKING,WITHDRAWAL,ACC-175,ACC-234,SG,DEV_REGULAR,2026-01-29 04:36:22.549657+00:00,2831.44,2,APPROVED,0,25
7816d957-7d06-4eb3-b1bc-0df22d1952a3,8907,3766.91,CARD,DEPOSIT,ACC-133,ACC-247,US,DEV_REGULAR,2026-01-29 04:36:22.549662+00:00,9621.84,5,APPROVED,0,25
153c1950-0826-47e8-96db-e7a12d45590d,5797,2713.3,NET_BANKING,DEPOSIT,ACC-196,ACC-225,SG,DEV_REGULAR,2026-01-29 04:36:22.549667+00:00,7216.48,5,APPROVED,0,10
d5c9fcf9-ba94-4bf7-b4a1-5a7487f589ec,8142,2258.21,CARD,TRANSFER,ACC-102,ACC-203,HK,DEV_REGULAR,2026-01-29 04:36:22.549672+00:00,8624.95,5,APPROVED,0,25
4db87902-1398-4f37-9a03-d0d5160bf198,9023,4718.56,CARD,WITHDRAWAL,ACC-149,ACC-207,US,DEV_REGULAR,2026-01-29 04:36:22.549678+00:00,6602.4,4,APPROVED,0,40
6a10da04-89b2-4ac5-992c-63781ba94cf6,9479,3053.61,NET_BANKING,DEPOSIT,ACC-112,ACC-252,HK,DEV_REGULAR,2026-01-29 04:36:22.549683+00:00,3534.06,3,APPROVED,0,10
f1db1081-548f-428d-a4a6-6b02337a80b3,1084,536.92,NET_BANKING,DEPOSIT,ACC-191,ACC-240,IN,DEV_REGULAR,2026-01-29 04:36:22.549688+00:00,5645.47,5,APPROVED,0,10
33981108-f799-4a6c-8d43-319d9783f5da,4935,4724.88,CARD,TRANSFER,ACC-189,ACC-212,US,DEV_REGULAR,2026-01-29 04:36:22.549693+00:00,2981.31,1,APPROVED,0,25
726d3250-9220-463f-bf2c-1aa526622b78,6144,868.24,UPI,TRANSFER,ACC-111,ACC-217,IN,DEV_REGULAR,2026-01-29 04:36:22.549706+00:00,8214.72,5,APPROVED,0,10
2916c634-a5c6-46da-bdc5-8efe3dbef82c,5453,2078.08,CARD,TRANSFER,ACC-112,ACC-255,HK,DEV_REGULAR,2026-01-29 04:36:22.549717+00:00,8076.23,3,APPROVED,0,25
4f6309a1-3447-4c55-9d09-e28537891eb7,8126,4010.77,CARD,TRANSFER,ACC-184,ACC-294,HK,DEV_Y,2026-01-29 04:36:22.549723+00:00,16836.98,16,APPROVED,0,45
48d68af6-7ab5-47d0-b93d-2e8a34bb1b67,5322,4298.14,NET_BANKING,TRANSFER,ACC-167,ACC-257,US,DEV_REGULAR,2026-01-29 04:36:22.549728+00:00,3252.97,4,APPROVED,0,10
